image_path,split,is_ai,ai_model
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\ai\992_sdv5_00095.png,train,True,sdv5
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\ai\992_sdv5_00172.png,train,True,sdv5
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\ai\994_sdv5_00051.png,train,True,sdv5
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\ai\994_sdv5_00079.png,train,True,sdv5
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\ai\995_sdv5_00062.png,train,True,sdv5
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\ai\995_sdv5_00097.png,train,True,sdv5
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\ai\995_sdv5_00108.png,train,True,sdv5
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\ai\995_sdv5_00146.png,train,True,sdv5
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\ai\999_sdv5_00046.png,train,True,sdv5
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\ai\999_sdv5_00066.png,train,True,sdv5
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\ai\999_sdv5_00149.png,train,True,sdv5
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\ai\999_sdv5_00173.png,train,True,sdv5
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01440764_12548.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01440764_6169.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01443537_21051.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01484850_10900.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01484850_11263.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01484850_12507.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01484850_24749.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01484850_4416.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01491361_14674.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01494475_4791.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01496331_11990.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01496331_33351.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01498041_12681.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01514668_14771.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01514668_18815.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01514859_1544.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01514859_27034.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01514859_5712.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01518878_1780.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01518878_21134.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01518878_7085.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01518878_7137.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01530575_10450.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01530575_5356.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01530575_6469.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01530575_6584.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01531178_3446.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01531178_7416.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01532829_3654.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01534433_15384.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01537544_22235.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01537544_23799.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01537544_2965.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01558993_13466.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01580077_2793.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01582220_2205.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01582220_34755.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01592084_16241.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01592084_9060.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01608432_15209.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01608432_42863.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01608432_8329.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01614925_15508.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01614925_1620.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01614925_5630.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01616318_2761.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01616318_3492.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01616318_56.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01622779_2338.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01622779_5655.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01629819_12441.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01629819_22550.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01629819_26021.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01630670_1390.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01630670_2534.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01630670_3365.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01630670_3412.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01630670_9678.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01631663_17208.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01631663_7605.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01632458_10922.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01632458_3135.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01632777_15538.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01632777_15989.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01632777_2799.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01632777_6724.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01641577_22439.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01644373_1659.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01644900_9773.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01664065_14253.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01664065_3614.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01664065_6478.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01665541_32337.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01665541_41531.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01667114_10553.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01667114_14780.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01667114_2733.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01667114_3679.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01667114_4256.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01667778_19239.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01667778_2048.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01667778_8663.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01667778_9320.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01675722_1511.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01675722_1931.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01677366_18794.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01682714_11484.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01682714_2333.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01682714_2822.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01682714_799.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01685808_7839.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01687978_13087.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01687978_5160.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01687978_5212.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01687978_6786.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01687978_7036.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01689811_3225.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01689811_6683.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01689811_8375.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01692333_10513.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01692333_8079.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01693334_10000.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01693334_1617.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01693334_23063.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01693334_3271.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01694178_2647.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01694178_4169.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01695060_3873.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01697457_10779.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01697457_3394.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01697457_753.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01704323_2835.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01704323_6705.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01728572_16588.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01728572_24289.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01728572_2681.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01728572_2727.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01728572_3512.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01728572_3855.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01728920_2158.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01728920_9452.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01729322_526.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01729322_8965.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01729977_13931.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01729977_17105.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01729977_9226.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01734418_10264.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01734418_6079.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01735189_10027.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01735189_12882.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01737021_23406.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01737021_5706.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01739381_1219.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01739381_3983.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01739381_8004.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01740131_14977.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01740131_17089.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01740131_17594.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01740131_20335.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01740131_5515.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01740131_8198.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01748264_12824.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01748264_4115.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01748264_4544.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01749939_1113.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01749939_12658.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01749939_132.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01749939_3996.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01749939_8786.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01753488_11592.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01753488_3770.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01755581_6888.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01756291_5758.JPEG,train,False,nature
C:\Users\33573\.cache\kagglehub\datasets\yangsangtai\tiny-genimage\versions\1\imagenet_ai_0424_sdv5\train\nature\n01756291_6008.JPEG,train,False,nature
